sentence_id,language_code,language_name,text
365,zho_Hans,Chinese,如果被困在自己不喜欢的生活里 我是无法做到的
366,eng_Latn,English,It should be emphasized that the countries of the subregion have an important role to play in the quest for peace in Iraq.
366,zho_Hans,Chinese,应该强调，该次区域各国在寻求伊拉克的和平方面可以起重要作用。
367,eng_Latn,English,"It is presided over by a professional judge of the ordinary courts, who is bound by the law on the status of the judiciary and whose career and conduct are overseen by the Supreme Council of the Judiciary, a constitutional body presided over by the Head of State."
367,zho_Hans,Chinese,法庭的庭长是一位受到《司法法》约束的普通法院的职业法官；庭长的工作和行为接受最高司法委员会(国家元首领导的一个宪法机构)的监督。
368,eng_Latn,English,"(For the election of the President, see item 4."
368,zho_Hans,Chinese,"因此,临时主席不一定是上一届会会议的主席（主席的选举见项目4）。"
369,eng_Latn,English,The adoption of the draft articles would contribute greatly to the development of international law by serving as a legal basis for the analysis of relations between States.
369,zho_Hans,Chinese,58. 条款草案的通过大大促进国际法的发展，作为分析国家之间关系的法律依据。
370,eng_Latn,English,♪ this day would come ♪
370,zho_Hans,Chinese,# 这一天会到来 #
371,eng_Latn,English,"All those inputs will contribute to the design, implementation and monitoring of employment policies and to the assessment of their social impact."
371,zho_Hans,Chinese,上述所有投入均将有助于劳动政策的实施、监督及其社会影响的评估。
372,eng_Latn,English,"One speaker emphasized the need to undertake appropriate and focused action to ensure sustainability, such as through train-the-trainer programmes."
372,zho_Hans,Chinese,一名发言者强调，为确保技术援助能持续下去，必须采取向教员提供培训方案等重点突出的适当行动。
373,eng_Latn,English,"During the past year, the Australian Government sponsored the “Destroy a Minefield” campaign, which involved non-governmental organizations (NGOs), the private sector and government."
373,zho_Hans,Chinese,在过去一年里，澳大利亚政府赞助了“扫清雷场”运动，参与这场运动的有非政府组织、私营部门和政府。
374,eng_Latn,English,"However, since national and regional bans already in place will reduce the amount of C-PentaBDE entering the market, such a tax is unlikely to generate funds on the scale required for dealing with legacy problems."
374,zho_Hans,Chinese,然而，由于已有的国家和区域禁令将减少进入市场的商用五溴二苯醚的数量，此种税收安排不大可能产生处理法律问题所需要的资金。
375,eng_Latn,English,(b) Immunization services (middle-income countries).
375,zho_Hans,Chinese,(b) 免疫服务（中等收入国家）。
376,eng_Latn,English,The Government and CPN-M negotiation teams also agreed to form an Interim Constitution Drafting Committee (hereafter “the Drafting Committee”) which became operational on 6 July 2006.
376,zho_Hans,Chinese,13. 政府与尼泊尔共产党（毛派）谈判小组还就成立一个过渡期宪法起草委员会（以下简称“起草委员会”）达成一致。
377,eng_Latn,English,And let her know you've done it.
377,zho_Hans,Chinese,然后让她知道你做到了
378,eng_Latn,English,That's like my mom. Yeah.
378,zho_Hans,Chinese,就像我妈妈一样的女孩.
379,eng_Latn,English,This clear focus has greatly facilitated the promotion of the specific activities of these service modules.
379,zho_Hans,Chinese,重点明确，大大便利了这些服务单元中各项具体活动的开展。
380,eng_Latn,English,"Pending conclusion of memorandums of understanding with the formed police-contributing countries, the above provision includes the estimated requirements for the reimbursement of contributing Governments for self-sustainment costs based on draft memorandums of understanding."
380,zho_Hans,Chinese,在与建制警察派遣国缔结谅解备忘录之前，上述经费包括按照正在谈判的谅解备忘录偿还派遣国政府自我维持费用的估计所需经费。
381,eng_Latn,English,"The UN News Centre portal (www.un.org/news) is one of the most heavily visited areas on the United Nations website, registering nearly 1 million separate visits a month."
381,zho_Hans,Chinese,"32. 联合国新闻中心入口(www.un.org/news)是联合国网站上接受访问最多的部分之一, 每月记录的单独访问近100万次。"
382,eng_Latn,English,- No.
382,zho_Hans,Chinese,没错 No.
383,eng_Latn,English,"The Secretary-General then proceeded to mention the long-term adverse effects of the embargo, which the Special Rapporteur deems to be the most serious problem that innocent people would continue to face for many years, if not generations, and that as such calls for remedial action."
383,zho_Hans,Chinese,秘书长接着提到了禁运带来的长期不利影响，特别报告员认为最严重的问题是，无辜的人，即使不是几代人，也会在许多年内继续遭受这种不利影响，因此，他呼吁采取补救行动。
384,eng_Latn,English,"However, it is important to note that in relation to the regulation proposed in the draft convention, these are not new risks. They already exist today."
384,zho_Hans,Chinese,但必须指出的是，就公约草案中所载规定而言，这些并非新的风险，而是如今已存在的风险。
385,eng_Latn,English,"He proposed a version containing two paragraphs, the first of which might have two variants."
385,zho_Hans,Chinese,他建议的文本包含两款，第一款可有两个备选条文。
386,eng_Latn,English,"Political and economic interests may be achieved either by using the issue of human rights as a pretext or by disregarding human rights violations, a policy that is a travesty of the bases and principles of human rights, the cornerstone of which is the absolute equality of all mankind."
386,zho_Hans,Chinese,为了达到政治和经济利益，可能使用人权问题作为藉口，或者无视侵犯人权情况；这种政策歪曲人权的基础和原则，因为人权的柱石是人人绝对平等。
387,eng_Latn,English,"We are specifically aware, for example, of a shipment of Jordanian assistance that was successfully transferred through the Kerem Shalom crossing into Gaza on 27 November."
387,zho_Hans,Chinese,我们具体了解到，如，11月27日，就有一批约旦援助物资通过凯雷姆沙格姆过境点顺利运入加沙。
388,eng_Latn,English,"You know, if you could live your life any way, what would you want?"
388,zho_Hans,Chinese,如果你能随心所欲的生活 你会想做什么
389,eng_Latn,English,And wasn't always sincere With members of the opposite sex.
389,zho_Hans,Chinese,对异性不够诚实
390,eng_Latn,English,"Moreover, once they are approved, deployment can sometimes takes months."
390,zho_Hans,Chinese,此外，一旦这些行动获得批准，部署有时可能用几个月的时间。
391,eng_Latn,English,An eternal empire begins with you!
391,zho_Hans,Chinese,千秋万岁，始自皇帝
392,eng_Latn,English,"We believe that any agenda for the future would have to take into account, as the starting premise, implementation of the programme of action contained in the final document of the General Assembly's first special session on disarmament."
392,zho_Hans,Chinese,我们认为，今后的任何议程都需要将第一届裁军特别联大最后文件中所载行动纲领的实施考虑进去，并作为起始前提。
393,eng_Latn,English,"Give it to her, but do not say that of me."
393,zho_Hans,Chinese,给她，。 但不说了，这是我
394,eng_Latn,English,Option 2
394,zho_Hans,Chinese,备选案文2
395,eng_Latn,English,"The Board noted that, in four of the six cases reported, the United Nations did not incur any financial loss."
395,zho_Hans,Chinese,联合国西撒哈拉全民投票特派团(西撒特派团)
396,eng_Latn,English,It appears that the majority of delegations can
396,zho_Hans,Chinese,大多数代表团似乎都能赞成五大使建议。
397,eng_Latn,English,"This is often impeded by conflicting priorities, differing planning and programming cycles, and competing resource mobilization efforts."
397,zho_Hans,Chinese,相互抵触的重点、不同的规划和方案周期以及相互抵牾的资源调动努力往往起阻碍作用。
398,eng_Latn,English,it wasn't anything she did while you were in the bathroom.
398,zho_Hans,Chinese,不是你去洗手间的时候发生的事儿
399,eng_Latn,English,The Palestinian Authority must act to stop them.
399,zho_Hans,Chinese,巴勒斯坦权力机构必须行动起来，制止劫持人质。
400,eng_Latn,English,What she doing?
400,zho_Hans,Chinese,她要去哪?
401,eng_Latn,English,Hold onto this love story
401,zho_Hans,Chinese,留住爱情故事
402,eng_Latn,English,"Strategies must be aimed at ensuring access to basic social services and education and capacity-building of the poor, including access to productive resources, incentives to small and medium-sized enterprises, microcredit and strengthened food security."
