encoder,sentence_id,lang_a,lang_b,similarity
mE5,723,English,Japanese,0.8342
mE5,724,English,Japanese,0.8958
mE5,725,English,Japanese,0.8803
mE5,726,English,Japanese,0.8336
mE5,727,English,Japanese,0.856
mE5,728,English,Japanese,0.848
mE5,729,English,Japanese,0.8336
mE5,730,English,Japanese,0.8917
mE5,731,English,Japanese,0.8281
mE5,732,English,Japanese,0.8979
mE5,733,English,Japanese,0.8861
mE5,734,English,Japanese,0.9019
mE5,735,English,Japanese,0.9242
mE5,736,English,Japanese,0.9692
mE5,737,English,Japanese,0.8464
mE5,738,English,Japanese,0.8323
mE5,739,English,Japanese,0.863
mE5,740,English,Japanese,0.8565
mE5,741,English,Japanese,0.9076
mE5,742,English,Japanese,0.8832
mE5,743,English,Japanese,0.8884
mE5,744,English,Japanese,0.7934
mE5,745,English,Japanese,0.9116
mE5,746,English,Japanese,0.7684
mE5,747,English,Japanese,0.8914
mE5,748,English,Japanese,0.8555
mE5,749,English,Japanese,0.9355
mE5,750,English,Japanese,0.9207
mE5,751,English,Japanese,0.8288
mE5,752,English,Japanese,0.9162
mE5,753,English,Japanese,0.8313
mE5,754,English,Japanese,0.8491
mE5,755,English,Japanese,0.8962
mE5,756,English,Japanese,0.8362
mE5,757,English,Japanese,0.8904
mE5,758,English,Japanese,0.8819
mE5,759,English,Japanese,0.7964
mE5,760,English,Japanese,0.8953
mE5,761,English,Japanese,0.8645
mE5,762,English,Japanese,0.8508
mE5,763,English,Japanese,0.8874
mE5,764,English,Japanese,0.8149
mE5,765,English,Japanese,0.7905
mE5,766,English,Japanese,0.8259
mE5,767,English,Japanese,0.9449
mE5,768,English,Japanese,0.8814
mE5,769,English,Japanese,0.8428
mE5,770,English,Japanese,0.9074
mE5,771,English,Japanese,0.8925
mE5,772,English,Japanese,0.8024
mE5,773,English,Japanese,0.9095
mE5,774,English,Japanese,0.8794
mE5,775,English,Japanese,0.9314
mE5,776,English,Japanese,0.8488
mE5,777,English,Japanese,0.8805
mE5,778,English,Japanese,0.8815
mE5,779,English,Japanese,0.8586
mE5,780,English,Japanese,0.8611
mE5,781,English,Japanese,0.8702
mE5,782,English,Japanese,0.9106
mE5,783,English,Japanese,0.8288
mE5,784,English,Japanese,0.8773
mE5,785,English,Japanese,0.814
mE5,786,English,Japanese,0.8795
mE5,787,English,Japanese,0.8077
mE5,788,English,Japanese,0.9899
mE5,789,English,Japanese,0.8653
mE5,790,English,Japanese,0.8868
mE5,791,English,Japanese,0.871
mE5,792,English,Japanese,0.8809
mE5,793,English,Japanese,0.9353
mE5,794,English,Japanese,0.8667
mE5,795,English,Japanese,0.8895
mE5,796,English,Japanese,0.9168
mE5,797,English,Japanese,0.9103
mE5,798,English,Japanese,0.8756
mE5,799,English,Japanese,0.8979
mE5,800,English,Japanese,0.8619
mE5,801,English,Japanese,0.8292
mE5,802,English,Japanese,0.8658
mE5,803,English,Japanese,0.9591
mE5,804,English,Japanese,0.8716
mE5,805,English,Japanese,0.8493
mE5,806,English,Japanese,0.925
mE5,807,English,Japanese,0.862
mE5,808,English,Japanese,0.9036
mE5,809,English,Japanese,0.7914
mE5,810,English,Japanese,0.8498
mE5,811,English,Japanese,0.9191
mE5,812,English,Japanese,0.8223
mE5,813,English,Japanese,0.9082
mE5,814,English,Japanese,0.8277
mE5,815,English,Japanese,0.8863
mE5,816,English,Japanese,0.8443
mE5,817,English,Japanese,0.843
mE5,818,English,Japanese,0.8683
mE5,819,English,Japanese,0.8639
mE5,820,English,Japanese,0.8541
mE5,821,English,Japanese,0.9247
mE5,822,English,Japanese,0.8912
mE5,823,English,Japanese,0.8826
mE5,824,English,Japanese,0.855
mE5,825,English,Japanese,0.9033
mE5,826,English,Japanese,0.885
mE5,827,English,Japanese,0.849
mE5,828,English,Japanese,0.8407
mE5,829,English,Japanese,0.8358
mE5,830,English,Japanese,0.8239
mE5,831,English,Japanese,0.8433
mE5,832,English,Japanese,0.8116
mE5,833,English,Japanese,0.7812
mE5,834,English,Japanese,0.8323
mE5,835,English,Japanese,0.8953
mE5,836,English,Japanese,0.8683
mE5,837,English,Japanese,0.84
mE5,838,English,Japanese,0.8883
mE5,839,English,Japanese,0.9036
mE5,840,English,Japanese,0.9486
mE5,841,English,Japanese,0.7952
mE5,842,English,Japanese,0.8224
mE5,843,English,Japanese,0.8706
mE5,844,English,Japanese,0.8157
mE5,845,English,Japanese,0.8682
mE5,846,English,Japanese,0.845
mE5,847,English,Japanese,0.8853
mE5,848,English,Japanese,0.8423
mE5,849,English,Japanese,0.9152
mE5,850,English,Japanese,0.8642
mE5,851,English,Japanese,0.858
mE5,852,English,Japanese,0.9131
mE5,853,English,Japanese,0.8608
mE5,854,English,Japanese,0.8979
mE5,855,English,Japanese,0.8974
mE5,856,English,Japanese,0.83
mE5,857,English,Japanese,0.8803
mE5,858,English,Japanese,0.8628
mE5,859,English,Japanese,0.8213
mE5,860,English,Japanese,0.8766
mE5,861,English,Japanese,0.8854
mE5,862,English,Japanese,0.9069
mE5,863,English,Japanese,0.7726
mE5,864,English,Japanese,0.8716
mE5,865,English,Japanese,0.8507
mE5,866,English,Japanese,0.8517
mE5,867,English,Japanese,0.9302
mE5,868,English,Japanese,0.8163
mE5,869,English,Japanese,0.8647
mE5,870,English,Japanese,0.8951
mE5,871,English,Japanese,0.8976
mE5,872,English,Japanese,0.8658
mE5,873,English,Japanese,0.82
mE5,874,English,Japanese,0.8442
mE5,875,English,Japanese,0.9184
mE5,876,English,Japanese,0.78
mE5,877,English,Japanese,0.8929
mE5,878,English,Japanese,0.8423
mE5,879,English,Japanese,0.8681
mE5,880,English,Japanese,0.9157
mE5,881,English,Japanese,0.8351
mE5,882,English,Japanese,0.8726
mE5,883,English,Japanese,0.8641
mE5,884,English,Japanese,0.8434
mE5,885,English,Japanese,0.7623
mE5,886,English,Japanese,0.8508
mE5,887,English,Japanese,0.8591
mE5,888,English,Japanese,0.8677
mE5,889,English,Japanese,0.9032
mE5,890,English,Japanese,0.8243
mE5,891,English,Japanese,0.793
mE5,892,English,Japanese,0.9536
mE5,893,English,Japanese,0.8562
mE5,894,English,Japanese,0.8881
mE5,895,English,Japanese,0.8382
mE5,896,English,Japanese,0.8686
mE5,897,English,Japanese,0.9046
mE5,898,English,Japanese,0.8455
mE5,899,English,Japanese,0.8786
mE5,900,English,Japanese,0.7725
mE5,901,English,Japanese,0.8962
mE5,902,English,Japanese,0.8501
mE5,903,English,Japanese,0.8578
mE5,904,English,Japanese,0.8682
mE5,905,English,Japanese,0.8479
mE5,906,English,Japanese,0.8496
mE5,907,English,Japanese,0.9145
mE5,908,English,Japanese,0.8791
mE5,909,English,Japanese,0.898
mE5,910,English,Japanese,0.8457
mE5,911,English,Japanese,0.8932
mE5,912,English,Japanese,0.8975
mE5,913,English,Japanese,0.8021
mE5,914,English,Japanese,0.9497
mE5,915,English,Japanese,0.8867
mE5,916,English,Japanese,0.8813
mE5,917,English,Japanese,0.9101
mE5,918,English,Japanese,0.8485
mE5,919,English,Japanese,0.8345
mE5,920,English,Japanese,0.9238
mE5,921,English,Japanese,0.8623
mE5,922,English,Japanese,0.8388
mE5,923,English,Japanese,0.9501
mE5,924,English,Japanese,0.8526
mE5,925,English,Japanese,0.8702
mE5,926,English,Japanese,0.866
mE5,927,English,Japanese,0.8668
mE5,928,English,Japanese,0.8395
mE5,929,English,Japanese,0.8859
mE5,930,English,Japanese,0.8343
mE5,931,English,Japanese,0.845
mE5,932,English,Japanese,0.866
mE5,933,English,Japanese,0.8104
mE5,934,English,Japanese,0.8558
mE5,935,English,Japanese,0.8176
mE5,936,English,Japanese,0.8194
mE5,937,English,Japanese,0.9134
mE5,938,English,Japanese,0.9421
mE5,939,English,Japanese,0.8726
mE5,940,English,Japanese,0.8845
mE5,941,English,Japanese,0.8503
mE5,942,English,Japanese,0.9096
mE5,943,English,Japanese,0.8854
mE5,944,English,Japanese,0.8592
mE5,945,English,Japanese,0.9038
mE5,946,English,Japanese,0.9061
mE5,947,English,Japanese,0.8384
mE5,948,English,Japanese,0.8654
mE5,949,English,Japanese,0.8891
mE5,950,English,Japanese,0.929
mE5,951,English,Japanese,0.8423
mE5,952,English,Japanese,0.8631
mE5,953,English,Japanese,0.8725
mE5,954,English,Japanese,0.8157
mE5,955,English,Japanese,0.8758
mE5,956,English,Japanese,0.7921
mE5,957,English,Japanese,0.8098
mE5,958,English,Japanese,0.9218
mE5,959,English,Japanese,0.8432
mE5,960,English,Japanese,0.8449
mE5,961,English,Japanese,0.8728
mE5,962,English,Japanese,0.8435
mE5,963,English,Japanese,0.8823
mE5,964,English,Japanese,0.87
mE5,965,English,Japanese,0.8344
mE5,966,English,Japanese,0.8805
mE5,967,English,Japanese,0.8368
mE5,968,English,Japanese,0.8308
mE5,969,English,Japanese,0.8224
mE5,970,English,Japanese,0.8571
mE5,971,English,Japanese,0.906
mE5,972,English,Japanese,0.8851
mE5,973,English,Japanese,0.83
mE5,974,English,Japanese,0.8719
mE5,975,English,Japanese,0.8665
mE5,976,English,Japanese,0.8232
mE5,977,English,Japanese,0.8528
mE5,978,English,Japanese,0.9101
mE5,979,English,Japanese,0.8286
mE5,980,English,Japanese,0.8436
mE5,981,English,Japanese,0.8266
mE5,982,English,Japanese,0.8141
mE5,983,English,Japanese,0.837
mE5,984,English,Japanese,0.9345
mE5,985,English,Japanese,0.8277
mE5,986,English,Japanese,0.8666
mE5,987,English,Japanese,0.8494
mE5,988,English,Japanese,0.8749
mE5,989,English,Japanese,0.8658
mE5,990,English,Japanese,0.9002
mE5,991,English,Japanese,0.8306
mE5,992,English,Japanese,0.9038
mE5,993,English,Japanese,0.8086
mE5,994,English,Japanese,0.9086
mE5,995,English,Japanese,0.8149
mE5,996,English,Japanese,0.8426
mE5,997,English,Japanese,0.7981
mE5,998,English,Japanese,0.8211
mE5,999,English,Japanese,0.845
mE5,1000,English,Japanese,0.8356
mE5,1001,English,Russian,0.8657
mE5,1002,English,Russian,0.8993
mE5,1003,English,Russian,0.9253
mE5,1004,English,Russian,0.9444
mE5,1005,English,Russian,0.8983
mE5,1006,English,Russian,0.9241
mE5,1007,English,Russian,0.7471
mE5,1008,English,Russian,0.9252
mE5,1009,English,Russian,0.9242
mE5,1010,English,Russian,0.927
mE5,1011,English,Russian,0.9064
mE5,1012,English,Russian,0.9545
mE5,1013,English,Russian,0.9441
mE5,1014,English,Russian,0.8513
mE5,1015,English,Russian,1.0
mE5,1016,English,Russian,0.8465
mE5,1017,English,Russian,0.8239
mE5,1018,English,Russian,0.8974
mE5,1019,English,Russian,0.9425
mE5,1020,English,Russian,0.9635
mE5,1021,English,Russian,0.9241
mE5,1022,English,Russian,0.8762
mE5,1023,English,Russian,0.8865
mE5,1024,English,Russian,0.9489
mE5,1025,English,Russian,0.8983
mE5,1026,English,Russian,1.0
mE5,1027,English,Russian,0.8877
mE5,1028,English,Russian,0.8134
mE5,1029,English,Russian,0.8801
mE5,1030,English,Russian,0.8719
mE5,1031,English,Russian,0.929
mE5,1032,English,Russian,0.9052
mE5,1033,English,Russian,0.825
mE5,1034,English,Russian,0.8759
mE5,1035,English,Russian,0.9118
mE5,1036,English,Russian,0.9475
mE5,1037,English,Russian,0.9416
mE5,1038,English,Russian,0.9221
mE5,1039,English,Russian,0.8823
mE5,1040,English,Russian,0.8786
mE5,1041,English,Russian,0.9552
mE5,1042,English,Russian,0.8757
mE5,1043,English,Russian,0.9306
mE5,1044,English,Russian,0.9336
mE5,1045,English,Russian,0.9497
mE5,1046,English,Russian,0.9153
mE5,1047,English,Russian,0.9689
mE5,1048,English,Russian,1.0
mE5,1049,English,Russian,0.9465
mE5,1050,English,Russian,0.8543
mE5,1051,English,Russian,0.8965
mE5,1052,English,Russian,0.8008
mE5,1053,English,Russian,0.9615
mE5,1054,English,Russian,0.9959
mE5,1055,English,Russian,0.9211
mE5,1056,English,Russian,0.9657
mE5,1057,English,Russian,0.9461
mE5,1058,English,Russian,0.9168
mE5,1059,English,Russian,0.8708
mE5,1060,English,Russian,0.8977
mE5,1061,English,Russian,0.9099
mE5,1062,English,Russian,0.8693
mE5,1063,English,Russian,1.0
mE5,1064,English,Russian,0.8647
mE5,1065,English,Russian,0.925
mE5,1066,English,Russian,0.9138
mE5,1067,English,Russian,0.9231
mE5,1068,English,Russian,0.8862
mE5,1069,English,Russian,0.937
mE5,1070,English,Russian,0.9742
mE5,1071,English,Russian,0.8475
mE5,1072,English,Russian,0.9072
mE5,1073,English,Russian,0.795
mE5,1074,English,Russian,0.9603
mE5,1075,English,Russian,0.8997
mE5,1076,English,Russian,0.8824
mE5,1077,English,Russian,0.883
mE5,1078,English,Russian,1.0
mE5,1079,English,Russian,0.9119
mE5,1080,English,Russian,0.8455
mE5,1081,English,Russian,0.9523
mE5,1082,English,Russian,0.916
mE5,1083,English,Russian,0.9578
mE5,1084,English,Russian,0.9207
mE5,1085,English,Russian,0.9361
mE5,1086,English,Russian,0.9107
mE5,1087,English,Russian,0.921
mE5,1088,English,Russian,0.8853
mE5,1089,English,Russian,0.8839
mE5,1090,English,Russian,0.9296
mE5,1091,English,Russian,0.968
mE5,1092,English,Russian,0.8994
mE5,1093,English,Russian,0.9217
mE5,1094,English,Russian,0.835
mE5,1095,English,Russian,0.8983
mE5,1096,English,Russian,1.0
mE5,1097,English,Russian,0.9126
mE5,1098,English,Russian,0.8526
mE5,1099,English,Russian,0.9634
mE5,1100,English,Russian,0.9166
mE5,1101,English,Russian,0.9234
mE5,1102,English,Russian,0.8513
mE5,1103,English,Russian,0.8909
mE5,1104,English,Russian,0.9284
mE5,1105,English,Russian,0.8821
mE5,1106,English,Russian,0.9438
mE5,1107,English,Russian,0.9154
mE5,1108,English,Russian,0.9177
mE5,1109,English,Russian,0.9252
mE5,1110,English,Russian,0.8814
mE5,1111,English,Russian,0.9266
mE5,1112,English,Russian,0.9112
mE5,1113,English,Russian,0.9273
mE5,1114,English,Russian,0.9349
mE5,1115,English,Russian,0.8018
mE5,1116,English,Russian,0.8615
mE5,1117,English,Russian,0.9195
mE5,1118,English,Russian,1.0
mE5,1119,English,Russian,0.8585
mE5,1120,English,Russian,1.0
mE5,1121,English,Russian,1.0
mE5,1122,English,Russian,0.9472
mE5,1123,English,Russian,0.9301
mE5,1124,English,Russian,0.9273
mE5,1125,English,Russian,0.877
mE5,1126,English,Russian,1.0
mE5,1127,English,Russian,0.9352
mE5,1128,English,Russian,0.8766
mE5,1129,English,Russian,0.9311
mE5,1130,English,Russian,0.7615
mE5,1131,English,Russian,0.7696
mE5,1132,English,Russian,0.8978
mE5,1133,English,Russian,0.9228
mE5,1134,English,Russian,1.0
mE5,1135,English,Russian,0.8343
mE5,1136,English,Russian,0.9189
mE5,1137,English,Russian,0.9153
mE5,1138,English,Russian,0.7923
mE5,1139,English,Russian,0.9334
mE5,1140,English,Russian,0.9404
mE5,1141,English,Russian,0.9168
mE5,1142,English,Russian,0.9173
mE5,1143,English,Russian,0.8362
mE5,1144,English,Russian,0.9086
mE5,1145,English,Russian,0.9451
mE5,1146,English,Russian,0.9464
mE5,1147,English,Russian,0.9215
mE5,1148,English,Russian,0.8949
mE5,1149,English,Russian,0.9358
mE5,1150,English,Russian,0.9018
mE5,1151,English,Russian,0.7785
mE5,1152,English,Russian,0.9334
mE5,1153,English,Russian,0.9445
mE5,1154,English,Russian,0.9676
mE5,1155,English,Russian,0.9263
mE5,1156,English,Russian,0.9363
mE5,1157,English,Russian,0.9499
mE5,1158,English,Russian,0.9243
mE5,1159,English,Russian,0.8625
mE5,1160,English,Russian,0.8778
mE5,1161,English,Russian,0.8733
mE5,1162,English,Russian,0.8907
mE5,1163,English,Russian,0.9091
mE5,1164,English,Russian,0.8977
mE5,1165,English,Russian,0.7821
mE5,1166,English,Russian,0.9534
mE5,1167,English,Russian,0.9119
mE5,1168,English,Russian,0.9185
mE5,1169,English,Russian,0.8986
mE5,1170,English,Russian,0.9593
mE5,1171,English,Russian,0.8668
mE5,1172,English,Russian,0.9394
mE5,1173,English,Russian,0.9674
mE5,1174,English,Russian,0.9311
mE5,1175,English,Russian,0.895
mE5,1176,English,Russian,0.9378
mE5,1177,English,Russian,0.9458
mE5,1178,English,Russian,0.912
mE5,1179,English,Russian,0.9363
mE5,1180,English,Russian,0.9272
mE5,1181,English,Russian,0.8992
mE5,1182,English,Russian,0.8912
mE5,1183,English,Russian,0.9524
mE5,1184,English,Russian,0.9069
mE5,1185,English,Russian,0.8714
mE5,1186,English,Russian,0.8465
mE5,1187,English,Russian,0.917
mE5,1188,English,Russian,0.9428
mE5,1189,English,Russian,0.8941
mE5,1190,English,Russian,0.8895
mE5,1191,English,Russian,0.9326
mE5,1192,English,Russian,1.0
mE5,1193,English,Russian,0.896
mE5,1194,English,Russian,0.9182
mE5,1195,English,Russian,0.9337
mE5,1196,English,Russian,0.9142
mE5,1197,English,Russian,0.9153
mE5,1198,English,Russian,0.9011
mE5,1199,English,Russian,0.8781
mE5,1200,English,Russian,0.9365
mE5,1201,English,Russian,0.9734
mE5,1202,English,Russian,0.9391
mE5,1203,English,Russian,0.782
mE5,1204,English,Russian,0.9573
mE5,1205,English,Russian,0.9231
mE5,1206,English,Russian,1.0
mE5,1207,English,Russian,0.9485
mE5,1208,English,Russian,0.8743
mE5,1209,English,Russian,0.9061
mE5,1210,English,Russian,0.9686
mE5,1211,English,Russian,0.8554
mE5,1212,English,Russian,0.9298
mE5,1213,English,Russian,0.8892
mE5,1214,English,Russian,0.8911
mE5,1215,English,Russian,1.0
mE5,1216,English,Russian,0.8939
mE5,1217,English,Russian,0.9088
mE5,1218,English,Russian,0.9457
mE5,1219,English,Russian,0.937
mE5,1220,English,Russian,0.9496
mE5,1221,English,Russian,0.8925
mE5,1222,English,Russian,0.8859
mE5,1223,English,Russian,0.9685
mE5,1224,English,Russian,0.9304
mE5,1225,English,Russian,0.9489
mE5,1226,English,Russian,0.9468
mE5,1227,English,Russian,0.9042
mE5,1228,English,Russian,0.9337
mE5,1229,English,Russian,0.9517
mE5,1230,English,Russian,0.887
mE5,1231,English,Russian,0.9515
mE5,1232,English,Russian,0.89
mE5,1233,English,Russian,0.8468
mE5,1234,English,Russian,0.9279
mE5,1235,English,Russian,0.9143
mE5,1236,English,Russian,0.9052
mE5,1237,English,Russian,0.9217
mE5,1238,English,Russian,0.9161
mE5,1239,English,Russian,0.9103
mE5,1240,English,Russian,0.9287
mE5,1241,English,Russian,0.9106
mE5,1242,English,Russian,0.9232
mE5,1243,English,Russian,0.9086
mE5,1244,English,Russian,0.9528
mE5,1245,English,Russian,0.8626
mE5,1246,English,Russian,0.9678
mE5,1247,English,Russian,0.899
mE5,1248,English,Russian,1.0
mE5,1249,English,Russian,0.8891
mE5,1250,English,Russian,0.8899
mE5,1251,English,Russian,0.9166
mE5,1252,English,Russian,0.9568
mE5,1253,English,Russian,0.9246
mE5,1254,English,Russian,0.9234
mE5,1255,English,Russian,0.9362
mE5,1256,English,Russian,0.9223
mE5,1257,English,Russian,0.9336
mE5,1258,English,Russian,0.9686
mE5,1259,English,Russian,0.8178
mE5,1260,English,Russian,0.9254
mE5,1261,English,Russian,0.9057
mE5,1262,English,Russian,0.9197
mE5,1263,English,Russian,0.8775
mE5,1264,English,Russian,0.9512
mE5,1265,English,Russian,0.9319
mE5,1266,English,Russian,0.9575
mE5,1267,English,Russian,0.9509
mE5,1268,English,Russian,0.9562
mE5,1269,English,Russian,0.9581
mE5,1270,English,Russian,0.923
mE5,1271,English,Russian,0.9203
mE5,1272,English,Russian,1.0
mE5,1273,English,Russian,0.8741
mE5,1274,English,Russian,0.9174
mE5,1275,English,Russian,0.9472
mE5,1276,English,Russian,0.9243
mE5,1277,English,Russian,0.9246
mE5,1278,English,Russian,0.9459
mE5,1279,English,Russian,0.9249
mE5,1280,English,Russian,0.8744
mE5,1281,English,Russian,0.9349
mE5,1282,English,Russian,0.9429
mE5,1283,English,Russian,0.9511
mE5,1284,English,Russian,0.8475
mE5,1285,English,Russian,0.8949
mE5,1286,English,Russian,0.9515
mE5,1287,English,Russian,0.9656
mE5,1288,English,Russian,0.7899
mE5,1289,English,Russian,0.9221
mE5,1290,English,Russian,0.9207
mE5,1291,English,Russian,0.8945
mE5,1292,English,Russian,0.9344
mE5,1293,English,Russian,0.9415
mE5,1294,English,Russian,0.9038
mE5,1295,English,Russian,0.9139
mE5,1296,English,Russian,0.8935
mE5,1297,English,Russian,0.869
mE5,1298,English,Russian,0.9085
mE5,1299,English,Russian,0.8864
mE5,1300,English,Russian,0.7722
mE5,1301,English,Russian,0.9446
mE5,1302,English,Russian,0.9022
mE5,1303,English,Russian,0.8694
mE5,1304,English,Russian,0.9419
mE5,1305,English,Russian,0.9198
mE5,1306,English,Russian,0.9096
mE5,1307,English,Russian,0.9322
mE5,1308,English,Russian,0.8449
mE5,1309,English,Russian,0.8455
mE5,1310,English,Russian,0.9395
mE5,1311,English,Russian,0.9422
mE5,1312,English,Russian,0.923
mE5,1313,English,Russian,0.906
mE5,1314,English,Russian,0.9487
mE5,1315,English,Russian,0.9201
mE5,1316,English,Russian,0.9532
mE5,1317,English,Russian,0.9477
mE5,1318,English,Russian,0.9361
mE5,1319,English,Russian,0.8977
mE5,1320,English,Russian,0.9829
mE5,1321,English,Russian,0.9147
mE5,1322,English,Russian,0.879
mE5,1323,English,Russian,0.8764
mE5,1324,English,Russian,0.8926
mE5,1325,English,Russian,0.9054
mE5,1326,English,Russian,0.9162
mE5,1327,English,Russian,0.9674
mE5,1328,English,Russian,0.9375
mE5,1329,English,Russian,0.9412
mE5,1330,English,Russian,0.9335
mE5,1331,English,Russian,0.9122
mE5,1332,English,Russian,0.952
mE5,1333,English,Russian,0.8993
mE5,1334,English,Russian,0.8704
mE5,1335,English,Russian,0.9349
mE5,1336,English,Russian,0.8727
mE5,1337,English,Russian,0.9516
mE5,1338,English,Russian,0.908
mE5,1339,English,Russian,0.9387
mE5,1340,English,Russian,0.9124
mE5,1341,English,Russian,0.9175
mE5,1342,English,Russian,0.9039
mE5,1343,English,Russian,0.9339
mE5,1344,English,Russian,0.9466
mE5,1345,English,Russian,0.8909
mE5,1346,English,Russian,0.9488
mE5,1347,English,Russian,0.9253
mE5,1348,English,Russian,0.915
mE5,1349,English,Russian,0.9213
mE5,1350,English,Russian,0.9453
mE5,1351,English,Russian,0.9009
mE5,1352,English,Russian,0.8966
mE5,1353,English,Russian,0.9518
mE5,1354,English,Russian,0.8891
mE5,1355,English,Russian,0.9513
mE5,1356,English,Russian,0.9257
mE5,1357,English,Russian,0.9628
mE5,1358,English,Russian,0.9729
mE5,1359,English,Russian,0.9213
mE5,1360,English,Russian,0.8983
mE5,1361,English,Russian,0.9057
mE5,1362,English,Russian,0.8934
mE5,1363,English,Russian,0.8414
mE5,1364,English,Russian,0.93
mE5,1365,English,Russian,0.9509
mE5,1366,English,Russian,0.9241
mE5,1367,English,Russian,0.9116
mE5,1368,English,Russian,0.8723
mE5,1369,English,Russian,0.8904
mE5,1370,English,Russian,0.8824
mE5,1371,English,Russian,0.8135
mE5,1372,English,Russian,0.9539
mE5,1373,English,Russian,1.0
mE5,1374,English,Russian,0.9193
mE5,1375,English,Russian,0.9242
