sentence_id,language_code,language_name,pair_language,text
2434,ja,Japanese,Japanese,通信を受け取ったとこだ
2435,eng_Latn,English,Japanese,Apparently it cleared Modern Aerodynamics.
2435,ja,Japanese,Japanese,その調査で　モダン・エアロダイナミクス社の 疑いは晴れたようで
2436,eng_Latn,English,Japanese,"No, actually, people call me Marty."
2436,ja,Japanese,Japanese,いいや　僕の名はマーティだ
2437,eng_Latn,English,Japanese,You're asking me to do something against the Jedi code.
2437,ja,Japanese,Japanese,ジェダイ規範に　背けと？
2438,eng_Latn,English,Japanese,Mr. Bundsch.
2438,ja,Japanese,Japanese,バンチさん
2439,eng_Latn,English,Japanese,Do you wanna come with me?
2439,ja,Japanese,Japanese,一緒に来る？
2440,eng_Latn,English,Japanese,You see Stahl?
2440,ja,Japanese,Japanese,シュタールに会うの？
2441,eng_Latn,English,Japanese,"I don't ask for much in return for all those years I put food in your belly clothes on your back, a roof over your head."
2441,ja,Japanese,Japanese,決して無理な頼みと 思わんが... ...それと引き換えに 今まで飯を与え 服を着させ 家にも住まわせた
2442,eng_Latn,English,Japanese,"Well, we want Haibach out of his comfort zone, so we push him to make a mistake."
2442,ja,Japanese,Japanese,彼を追い詰めて ミスを誘いたい
2443,eng_Latn,English,Japanese,The Tyrells helped us defeat Stannis Baratheon.
2443,ja,Japanese,Japanese,タイレルはスタニスを撃退してくれた
2444,eng_Latn,English,Japanese,I was ordered to kill those captives.
2444,ja,Japanese,Japanese,私は捕虜を殺すよう 命令されたのだ
2445,eng_Latn,English,Japanese,You're welcome.
2445,ja,Japanese,Japanese,どういたしまして
2446,eng_Latn,English,Japanese,"I mean, I don't know about you, my problems are pressing."
2446,ja,Japanese,Japanese,私は、私を知っていないことを意味 私の問題を押している。
2447,eng_Latn,English,Japanese,My father's not the most literate man.
2447,ja,Japanese,Japanese,父上は博識ではなかった
2448,eng_Latn,English,Japanese,There is a marked difference between them.
2448,ja,Japanese,Japanese,両者の間には歴然とした違いがある。
2449,eng_Latn,English,Japanese,Oliver Queen.
2449,ja,Japanese,Japanese,オリバークイーン
2450,eng_Latn,English,Japanese,They're trying to get to the missile.
2450,ja,Japanese,Japanese,誰かミサイルに いるぞ
2451,eng_Latn,English,Japanese,A small chance.
2451,ja,Japanese,Japanese,非常にわずかだ
2452,eng_Latn,English,Japanese,I got some new news for you.
2452,ja,Japanese,Japanese,なら 新情報だ
2453,eng_Latn,English,Japanese,Doesn't sound like me.
2453,ja,Japanese,Japanese,聞く相手が違うぞ
2454,eng_Latn,English,Japanese,I'm good at keeping secrets.
2454,ja,Japanese,Japanese,秘密を守るのは得意よ
2455,eng_Latn,English,Japanese,You almost got yourself blown to bits protecting that woman.
2455,ja,Japanese,Japanese,君も女性を助けようとして 殺されかけた
2456,eng_Latn,English,Japanese,I'm sorry about these guys.
2456,ja,Japanese,Japanese,部下が失礼をしました。
2457,eng_Latn,English,Japanese,Yeah. Sure.
2457,ja,Japanese,Japanese,ええ、いいわよ。
2458,eng_Latn,English,Japanese,Regional Settings
2458,ja,Japanese,Japanese,言語の設定
2459,eng_Latn,English,Japanese,Shall we leave the children alone with their new toy?
2459,ja,Japanese,Japanese,我々は放っておきまか？ 彼らの新しい おもちゃを
2460,eng_Latn,English,Japanese,"(Porthos whines) Some unscrupulous trainers will show you a bear whose teeth have all been pulled, while other cowards will force the brute into a muzzle."
2460,ja,Japanese,Japanese,クマは 何でも 引きちぎる 獣だ
2461,eng_Latn,English,Japanese,What color links should be that have not yet been clicked on
2461,ja,Japanese,Japanese,まだクリックされていないリンクの色。
2462,eng_Latn,English,Japanese,He didn't contact us for a good long while.
2462,ja,Japanese,Japanese,かなりの長期間　連絡してこなかったが
2463,eng_Latn,English,Japanese,Our models show a 90% chance of attack within 48 hours.
2463,ja,Japanese,Japanese,我々の構造モデルは 攻撃のチャンスを48時間以内と示した
2464,eng_Latn,English,Japanese,Thank you!
2464,ja,Japanese,Japanese,ありがとう！ すばらしい！
2465,eng_Latn,English,Japanese,How could it be him... if we already caught him in '95?
2465,ja,Japanese,Japanese,犯人はどうやったのか？ 95年に捕まえたのに...
2466,eng_Latn,English,Japanese,"And We caused the people who had been oppressed to inherit the eastern parts of the land, and the western parts thereof, which We had blest. And fulfilled was the good word of thy Lord unto the Children of Isra'il' for they were long-suffering, and We destroyed that which Fir'awn and his people had builded and that which they had raised."
2466,ja,Japanese,Japanese,われは無力と思われていた民に，われが祝福した東と西の各地を継がせた。（よく）耐え忍んだために，イスラエルの子孫の上に，あなたの主の善い言葉が全うされた。そしてわれはフィルアウンとその民がうち建てたもの，また築造していたものを破壊した。
2467,eng_Latn,English,Japanese,They're alive.
2467,ja,Japanese,Japanese,生きている。
2468,eng_Latn,English,Japanese,"Let's allow an afternoon for celebration, gents."
2468,ja,Japanese,Japanese,午後ぐらい 祝いのために置いときましょうよ
2469,eng_Latn,English,Japanese,- What is that?
2469,ja,Japanese,Japanese,- 何だ？
2470,eng_Latn,English,Japanese,- He's leaving now.
2470,ja,Japanese,Japanese,- 彼は 出て行く
2471,eng_Latn,English,Japanese,I am taking tomorrow afternoon off.
2471,ja,Japanese,Japanese,私は明日の午後仕事を休みます。
2472,eng_Latn,English,Japanese,Went to church.
2472,ja,Japanese,Japanese,教会行ってた
2473,eng_Latn,English,Japanese,We'll get in that way.
2473,ja,Japanese,Japanese,そこまで行きましょう
2474,eng_Latn,English,Japanese,"Press the ""Show Differences"" button to see the specific differences between the incidences which are in conflict."
2474,ja,Japanese,Japanese,衝突が発生しているエントリの差異を詳しく見るには 差異を表示ボタンを押します。@title:group
2475,eng_Latn,English,Japanese,Can we start over?
2475,ja,Japanese,Japanese,僕達やり直せるかな
2476,eng_Latn,English,Japanese,I found this in his jacket.
2476,ja,Japanese,Japanese,彼のジャケットでこれを見つけた
2477,eng_Latn,English,Japanese,"And next time, Hermione, as much as I like your perfume, just don't wear any."
2477,ja,Japanese,Japanese,これから香水を使わなければいいんだ。
2478,eng_Latn,English,Japanese,Good question.
2478,ja,Japanese,Japanese,殊勝だが―
2479,eng_Latn,English,Japanese,Looks fresh-forged.
2479,ja,Japanese,Japanese,焼きたてだ
2480,eng_Latn,English,Japanese,In control.
2480,ja,Japanese,Japanese,制御しています
2481,eng_Latn,English,Japanese,- Tell me when the download reaches 20%.
2481,ja,Japanese,Japanese,ダウンロードが20%になったら 報告しろ。 了解。
2482,eng_Latn,English,Japanese,Keep it in your book bag.
2482,ja,Japanese,Japanese,カバンにしまっとけ
2483,eng_Latn,English,Japanese,Sometimes your whole life boils down to one insane move.
2483,ja,Japanese,Japanese,時折バカげた行動が 人生を決める事もある
2484,eng_Latn,English,Japanese,"He made a mistake, went into the corner too fast."
2484,ja,Japanese,Japanese,彼はミスしたのさ スピードが速すぎた
2485,eng_Latn,English,Japanese,"Perhaps you can help her, Bernard."
2485,ja,Japanese,Japanese,介助してあげなさい
2486,eng_Latn,English,Japanese,How many do you have to sell?
2486,ja,Japanese,Japanese,何人売らなければならない？
2487,eng_Latn,English,Japanese,"I am KGB, but I am also MI-6."
2487,ja,Japanese,Japanese,私はKGBだが 同様にMI
2488,eng_Latn,English,Japanese,"Tandy did it, I did it, and it works."
2488,ja,Japanese,Japanese,タンディも、僕も従った
2489,eng_Latn,English,Japanese,- It was the right thing to do.
2489,ja,Japanese,Japanese,- 正しい行いだわ
2490,eng_Latn,English,Japanese,Thank God. Thank God.
2490,ja,Japanese,Japanese,本当に良かった
2491,eng_Latn,English,Japanese,"Well I'm glad it was convenient for you because she's dead, you asshole!"
2491,ja,Japanese,Japanese,あんたには都合がいいだろ 死んだんだからな
2492,eng_Latn,English,Japanese,The last chapter of this book.
2492,ja,Japanese,Japanese,この本の最後の章。
2493,eng_Latn,English,Japanese,Behind the club.
2493,ja,Japanese,Japanese,クラブの裏手
2494,eng_Latn,English,Japanese,But your name's not really Kit.
2494,ja,Japanese,Japanese,あのときは、キットだって．．．
2495,eng_Latn,English,Japanese,- You understand?
2495,ja,Japanese,Japanese,- 分かったかい?
2496,eng_Latn,English,Japanese,"And We called him from the right side of the Mount, and brought him near in communion."
2496,ja,Japanese,Japanese,われは（シナイ）山の右がわからかれに呼びかけ，密談のためわれの近くに招き寄せた。
2497,eng_Latn,English,Japanese,But not here.
2497,ja,Japanese,Japanese,ここではなく
2498,eng_Latn,English,Japanese,The tears began to gather in her eyes.
2498,ja,Japanese,Japanese,彼女の目に涙がたまってきた。
2499,eng_Latn,English,Japanese,"Claire, wait!"
2499,ja,Japanese,Japanese,クレア　待て
2500,eng_Latn,English,Japanese,"Did you make its timber to grow, or did We make it?"
2500,ja,Japanese,Japanese,その（燃やす）木を，あなたがたが創ったのか，それともわれが創ったのか。
2501,eng_Latn,English,Japanese,The girl is a small price to pay for that.
2501,ja,Japanese,Japanese,少女は小さな出費にすぎない
2502,eng_Latn,English,Japanese,-Not for long.
2502,ja,Japanese,Japanese,この施設を運営している
2503,eng_Latn,English,Japanese,The police thought it was you who died in the car.
2503,ja,Japanese,Japanese,警察は2つの遺体を 夫婦と判断した
2504,eng_Latn,English,Japanese,"Every operation needs a backup, Anakin."
2504,ja,Japanese,Japanese,各計画は第二の手段が必要だよ、 アナキン
2505,eng_Latn,English,Japanese,"I'm not looking, so excuse me."
2505,ja,Japanese,Japanese,目を閉じて入るからね
2506,eng_Latn,English,Japanese,I'm just curious.
2506,ja,Japanese,Japanese,ただ興味が
2507,eng_Latn,English,Japanese,"I need you, you"
2507,ja,Japanese,Japanese,♪誰もそばにいないとき 君が欲しいんだ
2508,eng_Latn,English,Japanese,Autolycus?
2508,ja,Japanese,Japanese,アウトリュコス？
2509,eng_Latn,English,Japanese,- Let me kill this witch.
2509,ja,Japanese,Japanese,- この魔女を殺させます
2510,eng_Latn,English,Japanese,I can work with that.
2510,ja,Japanese,Japanese,俺は残りをやっつける
2511,eng_Latn,English,Japanese,Go on more walks.
2511,ja,Japanese,Japanese,- もっと散歩をさせて
2512,eng_Latn,English,Japanese,I hired a man to sell to us.
2512,ja,Japanese,Japanese,売り込んでくるヤツを雇ったんだ
2513,eng_Latn,English,Japanese,"No, it is not."
2513,ja,Japanese,Japanese,そんな事は無い
2514,eng_Latn,English,Japanese,I've been very busy since I returned from abroad.
2514,ja,Japanese,Japanese,私は帰国してからとても忙しい。
2515,eng_Latn,English,Japanese,"Which reminds me, it's been more than 30 years since that incident."
2515,ja,Japanese,Japanese,そう言えば、あれから３０年以上も経つのね。
2516,eng_Latn,English,Japanese,And Hunt is in front of Lauda!
2516,ja,Japanese,Japanese,ハントがラウダの前へ
2517,eng_Latn,English,Japanese,"You know, kitchens, bathrooms."
2517,ja,Japanese,Japanese,キッチンやバスルームとかね
2518,eng_Latn,English,Japanese,"She was an asset, Seeley."
2518,ja,Japanese,Japanese,サリは情報提供者だった
2519,eng_Latn,English,Japanese,Excuse me?
2519,ja,Japanese,Japanese,なんですって？
2520,eng_Latn,English,Japanese,What was that?
2520,ja,Japanese,Japanese,今のは　何だ？
2521,eng_Latn,English,Japanese,"Sure, Bosh."
2521,ja,Japanese,Japanese,そうか　ボッシュ
2522,eng_Latn,English,Japanese,A cubic curve with a nodal point at the origin through six points
2522,ja,Japanese,Japanese,6 点を通り、原点に節点を持つ三次曲線
2523,eng_Latn,English,Japanese,- Look again.
2523,ja,Japanese,Japanese,- もう一度見るんだ
2524,eng_Latn,English,Japanese,Does Mum know?
2524,ja,Japanese,Japanese,ママは知ってるの？
2525,eng_Latn,English,Japanese,One of two things will happen.
2525,ja,Japanese,Japanese,結末は２つだ ジョン・ドゥーを逮捕するか
2526,eng_Latn,English,Japanese,I knew you weren't mine no more.
2526,ja,Japanese,Japanese,お前はもう オレのものではない
2527,eng_Latn,English,Japanese,Created thumbnail for: %1
2527,ja,Japanese,Japanese,%1 のサムネイルを作成しました
2528,eng_Latn,English,Japanese,Forgive me.
2528,ja,Japanese,Japanese,これは失礼
2529,eng_Latn,English,Japanese,"Owen, it's Michael."
2529,ja,Japanese,Japanese,オーウェン、マイケルだ
2530,eng_Latn,English,Japanese,"Said Allah, “What prevented you, that you did not prostrate when I commanded you?” Answered Iblis, “I am better than him; You created me from fire whereas You created him from clay.”"
2530,ja,Japanese,Japanese,かれは仰せられた。「われがあなたに命じた時，どうしてサジダしなかったのか。」悪魔は答えた。「わたしはかれよりも優れております。あなたはわたしを火から御創りになりましたが，かれを泥で創られました。」
2531,eng_Latn,English,Japanese,"Verily, We took the covenant of the Children of Israel and sent them Messengers. Whenever there came to them a Messenger with what they themselves desired not - a group of them they called liars, and others among them they killed."
2531,ja,Japanese,Japanese,われは且つて，イスラエルの子孫と約束を結び，使徒たちをかれらに遣わした。ところが使徒が，かれらの好まないものを(宙?)す度に，かれらはある者を嘘付きと呼び，ある者を殺害した。
